route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
201,0,UTEIS,201_0_U_5,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_6,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_7,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_8,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_9,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_10,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_11,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_12,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_13,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_14,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_15,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_16,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_17,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_18,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_19,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_20,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_21,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_22,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_23,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_24,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_25,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_26,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_27,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_28,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_29,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_30,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_31,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_32,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_33,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_34,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_35,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_36,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_37,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_38,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_39,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_40,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_41,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_42,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_43,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_44,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_45,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_46,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_47,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_48,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_49,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_50,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_51,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_52,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_53,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_54,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_55,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_56,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_57,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_58,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_59,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_60,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_61,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_62,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_63,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_64,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_65,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_66,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_67,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_68,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_69,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_70,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_71,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_72,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_73,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_74,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_75,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_76,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_77,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_78,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_79,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_80,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_81,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_82,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_83,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_84,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_85,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_86,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_87,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_88,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_89,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_90,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_91,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_92,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_93,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_94,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_95,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_96,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_97,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_98,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_99,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_100,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_101,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_102,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_103,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_104,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_105,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_106,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_107,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_108,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_109,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_110,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_111,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_112,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_113,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_114,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_115,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_116,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_117,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_118,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_119,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_120,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_121,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_122,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_123,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_124,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_125,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_126,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_127,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_128,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_129,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_130,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_131,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_132,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_133,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_134,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_135,Trindade,1,,201_1_1_shp
201,1,UTEIS,201_1_U_136,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_137,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_138,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_139,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_140,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_141,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_142,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_143,Viso,1,,201_0_1_shp
202,0,UTEIS,202_0_U_1,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_2,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_3,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_4,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,1,UTEIS,202_1_U_5,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_6,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_7,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_8,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_9,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_10,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_11,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_12,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_13,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_14,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_15,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_16,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_17,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_18,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_19,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_20,Rot. Bessa,1,,202_0_1_shp
202,0,UTEIS,202_0_U_21,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_22,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_23,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_24,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_25,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_26,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_27,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_28,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_29,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_30,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_31,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_32,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_33,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_34,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_35,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_36,Alberto Macedo,1,,202_1_1_shp
202,0,UTEIS,202_0_U_37,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_38,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,1,UTEIS,202_1_U_39,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_40,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_41,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_42,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_43,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_44,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_45,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_46,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_47,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_48,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_49,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_50,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_51,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_52,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_53,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_54,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_55,Alberto Macedo,1,,202_1_1_shp
202,0,UTEIS,202_0_U_56,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_57,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_58,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_59,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_60,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_61,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_62,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_63,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_64,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_65,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_66,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_67,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_68,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_69,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_70,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_71,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_72,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_73,Alberto Macedo,1,,202_1_1_shp
202,0,UTEIS,202_0_U_74,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_75,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_76,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_77,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_78,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_79,Alberto Macedo,1,,202_1_1_shp
202,0,UTEIS,202_0_U_80,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_81,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_82,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_83,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_84,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_85,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_86,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_87,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_88,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_89,Alberto Macedo,1,,202_1_1_shp
202,0,UTEIS,202_0_U_90,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_91,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,1,UTEIS,202_1_U_92,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_93,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_94,Alberto Macedo,1,,202_1_1_shp
202,1,UTEIS,202_1_U_95,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_96,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,0,UTEIS,202_0_U_97,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_98,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_99,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_100,Aliados (via Rot. Bessa),1,,202_1_1_shp
202,0,UTEIS,202_0_U_101,Passeio Alegre (via Rot. Bessa),1,,202_0_1_shp
202,1,UTEIS,202_1_U_102,Alberto Macedo,1,,202_1_1_shp
203,0,UTEIS,203_0_U_1,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_2,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_3,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_4,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_5,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_6,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_7,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_8,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_9,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_10,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_11,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_12,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_13,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_14,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_15,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_16,Marquês,1,,203_1_1_shp
203,1,UTEIS,203_1_U_17,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_18,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_19,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_20,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_21,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_22,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_23,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_24,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_25,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_26,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_27,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_28,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_29,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_30,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_31,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_32,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_33,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_34,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,0,UTEIS,203_0_U_35,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_36,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_37,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_38,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_39,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_40,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_41,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_42,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_43,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_44,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_45,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_46,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_47,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_48,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_49,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,0,UTEIS,203_0_U_50,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_51,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_52,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_53,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_54,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_55,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_56,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_57,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_58,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_59,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_60,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_61,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_62,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_63,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_64,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_65,Marquês,1,,203_1_1_shp
203,1,UTEIS,203_1_U_66,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_67,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_68,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_69,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_70,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_71,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_72,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_73,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_74,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_75,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_76,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_77,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_78,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_79,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_80,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_81,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_82,Marquês,1,,203_1_1_shp
203,1,UTEIS,203_1_U_83,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_84,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_85,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_86,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_87,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_88,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_89,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_90,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_91,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_92,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_93,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_94,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,0,UTEIS,203_0_U_95,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_96,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_97,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_98,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_99,Sea Life Castelo Do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_100,Marquês,1,,203_1_1_shp
204,0,UTEIS,204_0_U_1,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_2,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_3,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_4,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_5,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_6,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_7,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_8,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_9,Foz,1,,204_0_1_shp
